2022.04.25 19:00,1.07031,1.07188,1.06965,1.07153,5943,0
2022.04.25 20:00,1.07153,1.07185,1.07088,1.07131,4589,0
2022.04.25 21:00,1.07133,1.07188,1.07098,1.07098,4367,0
2022.04.25 22:00,1.07097,1.07185,1.07050,1.07135,3992,0
2022.04.25 23:00,1.07138,1.07148,1.07092,1.07125,1364,0
2022.04.26 00:00,1.07106,1.07123,1.07083,1.07113,361,0
2022.04.26 01:00,1.07113,1.07143,1.07089,1.07126,1257,0
2022.04.26 02:00,1.07126,1.07148,1.07067,1.07123,1313,0
2022.04.26 03:00,1.07125,1.07311,1.07117,1.07300,3730,0
2022.04.26 04:00,1.07299,1.07339,1.07205,1.07254,3550,0
2022.04.26 05:00,1.07254,1.07317,1.07239,1.07297,2958,0
2022.04.26 06:00,1.07296,1.07388,1.07296,1.07319,3079,0
2022.04.26 07:00,1.07319,1.07331,1.07264,1.07279,1919,0
2022.04.26 08:00,1.07278,1.07335,1.07223,1.07314,1969,0
2022.04.26 09:00,1.07312,1.07343,1.07008,1.07038,5924,0
2022.04.26 10:00,1.07038,1.07110,1.06756,1.06761,8108,0
2022.04.26 11:00,1.06761,1.06920,1.06727,1.06813,5637,0
2022.04.26 12:00,1.06813,1.06970,1.06809,1.06868,4184,0
2022.04.26 13:00,1.06869,1.06973,1.06788,1.06895,3540,0
2022.04.26 14:00,1.06896,1.06942,1.06692,1.06708,4354,0
2022.04.26 15:00,1.06708,1.06837,1.06702,1.06790,5215,0
2022.04.26 16:00,1.06790,1.06852,1.06639,1.06744,6977,0
2022.04.26 17:00,1.06743,1.06773,1.06420,1.06507,8865,0
2022.04.26 18:00,1.06507,1.06636,1.06473,1.06593,6046,0
2022.04.26 19:00,1.06593,1.06650,1.06538,1.06592,4468,0
2022.04.26 20:00,1.06592,1.06618,1.06456,1.06467,3375,0
2022.04.26 21:00,1.06466,1.06512,1.06407,1.06448,3431,0
2022.04.26 22:00,1.06449,1.06475,1.06383,1.06439,3248,0
2022.04.26 23:00,1.06439,1.06439,1.06353,1.06372,1962,0
2022.04.27 00:00,1.06363,1.06386,1.06348,1.06382,410,0
2022.04.27 01:00,1.06391,1.06452,1.06346,1.06443,1698,0
2022.04.27 02:00,1.06450,1.06478,1.06421,1.06423,1614,0
2022.04.27 03:00,1.06427,1.06469,1.06344,1.06435,2772,0
2022.04.27 04:00,1.06434,1.06470,1.06358,1.06469,3973,0
2022.04.27 05:00,1.06468,1.06536,1.06342,1.06342,3147,0
2022.04.27 06:00,1.06342,1.06440,1.06333,1.06409,2613,0
2022.04.27 07:00,1.06409,1.06505,1.06378,1.06499,1833,0
2022.04.27 08:00,1.06499,1.06547,1.06477,1.06506,2435,0
2022.04.27 09:00,1.06505,1.06518,1.06164,1.06203,8027,0
2022.04.27 10:00,1.06203,1.06287,1.05876,1.06237,9422,0
2022.04.27 11:00,1.06238,1.06248,1.05854,1.05886,6474,0
2022.04.27 12:00,1.05884,1.06206,1.05858,1.06130,5986,0
2022.04.27 13:00,1.06131,1.06228,1.06036,1.06105,5348,0
2022.04.27 14:00,1.06105,1.06106,1.05807,1.05847,5923,0
2022.04.27 15:00,1.05846,1.05859,1.05450,1.05554,8075,0
2022.04.27 16:00,1.05554,1.05611,1.05332,1.05484,8858,0
2022.04.27 17:00,1.05482,1.05540,1.05148,1.05149,10094,0
2022.04.27 18:00,1.05149,1.05544,1.05144,1.05455,8135,0
2022.04.27 19:00,1.05454,1.05713,1.05454,1.05626,5267,0
2022.04.27 20:00,1.05629,1.05722,1.05582,1.05702,5037,0
2022.04.27 21:00,1.05702,1.05722,1.05555,1.05606,4179,0
2022.04.27 22:00,1.05605,1.05621,1.05535,1.05584,4559,0
2022.04.27 23:00,1.05584,1.05605,1.05555,1.05573,1453,0
2022.04.28 00:00,1.05571,1.05623,1.05504,1.05539,668,0
2022.04.28 01:00,1.05556,1.05566,1.05494,1.05502,1025,0
2022.04.28 02:00,1.05501,1.05566,1.05489,1.05541,998,0
2022.04.28 03:00,1.05538,1.05539,1.05305,1.05385,2770,0
2022.04.28 04:00,1.05385,1.05532,1.05346,1.05470,3905,0
2022.04.28 05:00,1.05473,1.05477,1.05329,1.05369,2699,0
2022.04.28 06:00,1.05369,1.05410,1.05091,1.05092,6715,0
2022.04.28 07:00,1.05093,1.05264,1.05087,1.05171,3080,0
2022.04.28 08:00,1.05172,1.05259,1.04815,1.05120,6638,0
2022.04.28 09:00,1.05120,1.05307,1.05065,1.05244,9455,0
2022.04.28 10:00,1.05244,1.05646,1.05152,1.05548,11897,0
2022.04.28 11:00,1.05547,1.05559,1.05149,1.05163,6441,0
2022.04.28 12:00,1.05163,1.05386,1.05138,1.05206,6461,0
2022.04.28 13:00,1.05206,1.05300,1.04967,1.04974,6135,0
2022.04.28 14:00,1.04977,1.05098,1.04865,1.04904,6849,0
2022.04.28 15:00,1.04903,1.05235,1.04709,1.04853,11503,0
2022.04.28 16:00,1.04859,1.05139,1.04816,1.05084,10189,0
2022.04.28 17:00,1.05084,1.05199,1.04816,1.05148,11528,0
2022.04.28 18:00,1.05150,1.05311,1.04969,1.05001,8646,0
2022.04.28 19:00,1.05000,1.05153,1.04934,1.05125,5430,0
2022.04.28 20:00,1.05123,1.05158,1.04972,1.04994,5013,0
2022.04.28 21:00,1.04994,1.05104,1.04978,1.05046,2415,0
2022.04.28 22:00,1.05045,1.05108,1.05033,1.05097,2267,0
2022.04.28 23:00,1.05099,1.05099,1.04975,1.04983,1363,0
2022.04.29 00:00,1.04976,1.05000,1.04951,1.04975,372,0
2022.04.29 01:00,1.04976,1.05009,1.04906,1.04966,1265,0
2022.04.29 02:00,1.04966,1.05035,1.04946,1.05030,1089,0
2022.04.29 03:00,1.05030,1.05170,1.05018,1.05163,2436,0
2022.04.29 04:00,1.05161,1.05297,1.05147,1.05183,3268,0
2022.04.29 05:00,1.05183,1.05232,1.05051,1.05105,2598,0
2022.04.29 06:00,1.05105,1.05196,1.05065,1.05136,2711,0
2022.04.29 07:00,1.05134,1.05212,1.05090,1.05167,1841,0
2022.04.29 08:00,1.05167,1.05415,1.05166,1.05369,3547,0
2022.04.29 09:00,1.05369,1.05485,1.05307,1.05437,6109,0
2022.04.29 10:00,1.05437,1.05788,1.05361,1.05618,7363,0
2022.04.29 11:00,1.05617,1.05927,1.05580,1.05689,5951,0
2022.04.29 12:00,1.05692,1.05804,1.05655,1.05780,5219,0
2022.04.29 13:00,1.05782,1.05782,1.05615,1.05645,4426,0
2022.04.29 14:00,1.05646,1.05788,1.05396,1.05446,6623,0
2022.04.29 15:00,1.05446,1.05473,1.05101,1.05313,8086,0
2022.04.29 16:00,1.05312,1.05413,1.05224,1.05337,8802,0
2022.04.29 17:00,1.05337,1.05593,1.05186,1.05475,10273,0
2022.04.29 18:00,1.05476,1.05539,1.05326,1.05406,8370,0
2022.04.29 19:00,1.05406,1.05499,1.05327,1.05495,4534,0
2022.04.29 20:00,1.05496,1.05789,1.05488,1.05728,4366,0
2022.04.29 21:00,1.05724,1.05751,1.05638,1.05700,4512,0
2022.04.29 22:00,1.05700,1.05701,1.05454,1.05488,5800,0
2022.04.29 23:00,1.05488,1.05519,1.05415,1.05460,1824,0
2022.05.02 00:00,1.05421,1.05599,1.05418,1.05465,353,0
2022.05.02 01:00,1.05453,1.05517,1.05366,1.05427,2013,0
2022.05.02 02:00,1.05427,1.05493,1.05342,1.05351,2101,0
2022.05.02 03:00,1.05347,1.05530,1.05262,1.05289,3833,0
2022.05.02 04:00,1.05289,1.05332,1.05214,1.05244,3137,0
2022.05.02 05:00,1.05244,1.05275,1.05178,1.05208,2508,0
2022.05.02 06:00,1.05209,1.05275,1.05172,1.05239,2966,0
2022.05.02 07:00,1.05239,1.05244,1.05168,1.05183,2209,0
2022.05.02 08:00,1.05183,1.05214,1.05105,1.05129,2611,0
2022.05.02 09:00,1.05130,1.05511,1.05103,1.05479,4265,0
2022.05.02 10:00,1.05478,1.05681,1.05320,1.05325,5905,0
2022.05.02 11:00,1.05323,1.05365,1.05256,1.05287,5542,0
2022.05.02 12:00,1.05287,1.05330,1.05190,1.05269,3382,0
2022.05.02 13:00,1.05272,1.05292,1.05197,1.05264,2298,0
2022.05.02 14:00,1.05264,1.05280,1.05138,1.05168,3046,0
2022.05.02 15:00,1.05169,1.05327,1.05082,1.05108,4310,0
2022.05.02 16:00,1.05108,1.05277,1.05032,1.05234,7173,0
2022.05.02 17:00,1.05232,1.05415,1.05147,1.05222,8888,0
2022.05.02 18:00,1.05226,1.05239,1.05043,1.05214,6387,0
2022.05.02 19:00,1.05215,1.05264,1.05023,1.05091,4729,0
2022.05.02 20:00,1.05091,1.05108,1.04932,1.04935,3734,0
2022.05.02 21:00,1.04935,1.04996,1.04902,1.04922,4143,0
2022.05.02 22:00,1.04922,1.05114,1.04917,1.05040,4800,0
2022.05.02 23:00,1.05039,1.05080,1.05011,1.05072,1538,0
2022.05.03 00:00,1.05070,1.05070,1.04982,1.05037,492,0
2022.05.03 01:00,1.05036,1.05133,1.05034,1.05098,1216,0
2022.05.03 02:00,1.05098,1.05111,1.05056,1.05095,639,0
2022.05.03 03:00,1.05094,1.05256,1.05085,1.05251,2762,0
2022.05.03 04:00,1.05248,1.05264,1.05145,1.05220,2480,0
2022.05.03 05:00,1.05220,1.05256,1.05101,1.05136,1850,0
2022.05.03 06:00,1.05136,1.05197,1.05080,1.05185,1700,0
2022.05.03 07:00,1.05186,1.05243,1.05016,1.05017,2564,0
2022.05.03 08:00,1.05017,1.05109,1.04981,1.05079,2724,0
2022.05.03 09:00,1.05079,1.05125,1.04965,1.04982,4547,0
2022.05.03 10:00,1.04977,1.05277,1.04944,1.05186,6711,0
2022.05.03 11:00,1.05186,1.05256,1.05002,1.05005,4315,0
2022.05.03 12:00,1.05004,1.05139,1.04922,1.05135,4754,0
2022.05.03 13:00,1.05135,1.05230,1.05020,1.05044,4200,0
2022.05.03 14:00,1.05044,1.05420,1.04990,1.05386,5208,0
2022.05.03 15:00,1.05377,1.05775,1.05370,1.05675,6807,0
2022.05.03 16:00,1.05675,1.05722,1.05485,1.05559,7093,0
2022.05.03 17:00,1.05559,1.05646,1.05355,1.05386,7348,0
2022.05.03 18:00,1.05386,1.05483,1.05315,1.05320,5896,0
2022.05.03 19:00,1.05320,1.05322,1.05118,1.05155,4447,0
2022.05.03 20:00,1.05156,1.05403,1.05145,1.05293,4199,0
2022.05.03 21:00,1.05293,1.05306,1.05126,1.05257,3783,0
2022.05.03 22:00,1.05257,1.05280,1.05189,1.05251,2950,0
2022.05.03 23:00,1.05252,1.05264,1.05190,1.05202,865,0
2022.05.04 00:00,1.05186,1.05229,1.05174,1.05224,504,0
2022.05.04 01:00,1.05225,1.05274,1.05206,1.05236,1095,0
2022.05.04 02:00,1.05236,1.05261,1.05196,1.05249,653,0
2022.05.04 03:00,1.05249,1.05339,1.05199,1.05243,1271,0
2022.05.04 04:00,1.05244,1.05332,1.05181,1.05295,1372,0
2022.05.04 05:00,1.05300,1.05310,1.05194,1.05198,1504,0
2022.05.04 06:00,1.05199,1.05237,1.05140,1.05160,1359,0
2022.05.04 07:00,1.05150,1.05205,1.05145,1.05169,1153,0
2022.05.04 08:00,1.05165,1.05185,1.05114,1.05124,1579,0
2022.05.04 09:00,1.05127,1.05237,1.05060,1.05139,3854,0
2022.05.04 10:00,1.05139,1.05288,1.05078,1.05243,5467,0
2022.05.04 11:00,1.05243,1.05347,1.05175,1.05218,4330,0
2022.05.04 12:00,1.05221,1.05336,1.05145,1.05235,3754,0
2022.05.04 13:00,1.05238,1.05314,1.05214,1.05299,2776,0
2022.05.04 14:00,1.05299,1.05366,1.05233,1.05308,3643,0
2022.05.04 15:00,1.05309,1.05550,1.05256,1.05531,5896,0
2022.05.04 16:00,1.05531,1.05557,1.05323,1.05329,6201,0
2022.05.04 17:00,1.05329,1.05508,1.05246,1.05463,7265,0
2022.05.04 18:00,1.05463,1.05641,1.05369,1.05403,5473,0
2022.05.04 19:00,1.05403,1.05486,1.05342,1.05485,4242,0
2022.05.04 20:00,1.05488,1.05527,1.05342,1.05455,4387,0
2022.05.04 21:00,1.05452,1.06269,1.05108,1.06155,21271,0
2022.05.04 22:00,1.06157,1.06216,1.05816,1.06081,17117,0
2022.05.04 23:00,1.06081,1.06306,1.06049,1.06219,3641,0
2022.05.05 00:00,1.06196,1.06243,1.06141,1.06243,363,0
2022.05.05 01:00,1.06243,1.06243,1.06042,1.06053,1762,0
2022.05.05 02:00,1.06054,1.06221,1.06037,1.06204,1730,0
2022.05.05 03:00,1.06204,1.06274,1.06042,1.06139,3264,0
2022.05.05 04:00,1.06140,1.06419,1.06103,1.06258,4214,0
2022.05.05 05:00,1.06258,1.06302,1.06138,1.06226,2844,0
2022.05.05 06:00,1.06226,1.06280,1.06149,1.06175,2040,0
2022.05.05 07:00,1.06177,1.06183,1.06099,1.06124,2600,0
2022.05.05 08:00,1.06124,1.06196,1.06058,1.06123,3205,0
2022.05.05 09:00,1.06122,1.06176,1.05936,1.05943,6640,0
2022.05.05 10:00,1.05940,1.06068,1.05848,1.05977,6841,0
2022.05.05 11:00,1.05977,1.06007,1.05813,1.06004,5376,0
2022.05.05 12:00,1.06004,1.06031,1.05921,1.05978,4395,0
2022.05.05 13:00,1.05978,1.06076,1.05870,1.05978,4081,0
2022.05.05 14:00,1.05979,1.06038,1.05458,1.05479,10716,0
2022.05.05 15:00,1.05482,1.05737,1.05479,1.05535,8539,0
2022.05.05 16:00,1.05535,1.05660,1.05423,1.05569,9331,0
2022.05.05 17:00,1.05569,1.05570,1.05289,1.05328,11434,0
2022.05.05 18:00,1.05327,1.05329,1.05033,1.05069,9325,0
2022.05.05 19:00,1.05069,1.05153,1.04928,1.05110,8701,0
2022.05.05 20:00,1.05110,1.05282,1.05035,1.05041,7532,0
2022.05.05 21:00,1.05039,1.05209,1.05024,1.05157,5591,0
2022.05.05 22:00,1.05160,1.05508,1.05159,1.05504,7978,0
2022.05.05 23:00,1.05504,1.05504,1.05372,1.05410,2024,0
2022.05.06 00:00,1.05413,1.05425,1.05366,1.05398,394,0
2022.05.06 01:00,1.05403,1.05495,1.05378,1.05494,1765,0
2022.05.06 02:00,1.05494,1.05494,1.05352,1.05397,1612,0
2022.05.06 03:00,1.05395,1.05509,1.05332,1.05412,3517,0
2022.05.06 04:00,1.05412,1.05457,1.05158,1.05259,6975,0
2022.05.06 05:00,1.05258,1.05339,1.05193,1.05282,3962,0
2022.05.06 06:00,1.05282,1.05394,1.05259,1.05329,2492,0
2022.05.06 07:00,1.05328,1.05350,1.05260,1.05320,1539,0
2022.05.06 08:00,1.05321,1.05337,1.05213,1.05223,2413,0
2022.05.06 09:00,1.05226,1.05257,1.04828,1.04861,6367,0
2022.05.06 10:00,1.04861,1.05435,1.04831,1.05206,11187,0
2022.05.06 11:00,1.05206,1.05802,1.05118,1.05570,10960,0
2022.05.06 12:00,1.05570,1.05757,1.05509,1.05710,6842,0
2022.05.06 13:00,1.05710,1.05987,1.05688,1.05892,6302,0
2022.05.06 14:00,1.05891,1.05911,1.05598,1.05652,6280,0
2022.05.06 15:00,1.05652,1.05966,1.05474,1.05535,11640,0
2022.05.06 16:00,1.05535,1.05957,1.05535,1.05723,14348,0
2022.05.06 17:00,1.05722,1.05872,1.05572,1.05814,13984,0
2022.05.06 18:00,1.05814,1.05949,1.05711,1.05712,9162,0
2022.05.06 19:00,1.05712,1.05806,1.05662,1.05691,7028,0
2022.05.06 20:00,1.05690,1.05748,1.05506,1.05506,5580,0
2022.05.06 21:00,1.05507,1.05586,1.05440,1.05476,5129,0
2022.05.06 22:00,1.05477,1.05564,1.05366,1.05480,5705,0
2022.05.06 23:00,1.05480,1.05482,1.05401,1.05439,1674,0
2022.05.09 00:00,1.05387,1.05425,1.05365,1.05410,362,0
2022.05.09 01:00,1.05375,1.05405,1.05353,1.05369,1083,0
2022.05.09 02:00,1.05370,1.05388,1.05305,1.05322,1813,0
2022.05.09 03:00,1.05323,1.05356,1.05176,1.05190,4473,0
2022.05.09 04:00,1.05190,1.05268,1.05136,1.05242,4322,0
2022.05.09 05:00,1.05242,1.05242,1.05065,1.05067,3633,0
2022.05.09 06:00,1.05067,1.05132,1.05025,1.05099,3029,0
2022.05.09 07:00,1.05099,1.05166,1.05054,1.05122,2195,0
2022.05.09 08:00,1.05120,1.05120,1.05032,1.05078,3320,0
2022.05.09 09:00,1.05078,1.05144,1.04954,1.05032,5151,0
2022.05.09 10:00,1.05032,1.05295,1.04982,1.05122,8851,0
2022.05.09 11:00,1.05119,1.05205,1.05013,1.05077,6118,0
2022.05.09 12:00,1.05077,1.05303,1.05050,1.05279,4851,0
2022.05.09 13:00,1.05279,1.05497,1.05259,1.05448,5732,0
2022.05.09 14:00,1.05448,1.05524,1.05323,1.05465,6098,0
2022.05.09 15:00,1.05463,1.05732,1.05446,1.05624,9316,0
2022.05.09 16:00,1.05624,1.05634,1.05307,1.05323,10327,0
2022.05.09 17:00,1.05323,1.05345,1.05168,1.05276,9242,0
2022.05.09 18:00,1.05278,1.05631,1.05270,1.05568,7321,0
2022.05.09 19:00,1.05569,1.05925,1.05549,1.05735,7117,0
2022.05.09 20:00,1.05734,1.05754,1.05529,1.05584,5918,0
2022.05.09 21:00,1.05584,1.05668,1.05508,1.05659,5501,0
2022.05.09 22:00,1.05658,1.05755,1.05562,1.05584,6474,0
2022.05.09 23:00,1.05584,1.05623,1.05566,1.05570,1403,0
2022.05.10 00:00,1.05570,1.05632,1.05510,1.05560,802,0
2022.05.10 01:00,1.05560,1.05581,1.05517,1.05567,1306,0
2022.05.10 02:00,1.05570,1.05690,1.05568,1.05630,1592,0
2022.05.10 03:00,1.05630,1.05652,1.05534,1.05588,5144,0
2022.05.10 04:00,1.05589,1.05690,1.05553,1.05617,6166,0
2022.05.10 05:00,1.05619,1.05792,1.05594,1.05723,5176,0
2022.05.10 06:00,1.05725,1.05797,1.05691,1.05780,3377,0
2022.05.10 07:00,1.05780,1.05810,1.05738,1.05757,2307,0
2022.05.10 08:00,1.05758,1.05851,1.05735,1.05768,4338,0
2022.05.10 09:00,1.05768,1.05793,1.05594,1.05604,6078,0
2022.05.10 10:00,1.05604,1.05785,1.05512,1.05574,8210,0
2022.05.10 11:00,1.05574,1.05753,1.05544,1.05723,5838,0
2022.05.10 12:00,1.05721,1.05755,1.05375,1.05396,5376,0
2022.05.10 13:00,1.05396,1.05539,1.05359,1.05536,4811,0
2022.05.10 14:00,1.05534,1.05667,1.05473,1.05536,5721,0
2022.05.10 15:00,1.05536,1.05615,1.05483,1.05511,6686,0
2022.05.10 16:00,1.05512,1.05747,1.05415,1.05436,8579,0
2022.05.10 17:00,1.05435,1.05536,1.05278,1.05408,10911,0
2022.05.10 18:00,1.05409,1.05470,1.05257,1.05318,9825,0
2022.05.10 19:00,1.05320,1.05466,1.05267,1.05339,7846,0
2022.05.10 20:00,1.05338,1.05413,1.05267,1.05382,6345,0
2022.05.10 21:00,1.05382,1.05401,1.05275,1.05308,4812,0
2022.05.10 22:00,1.05310,1.05388,1.05285,1.05351,4385,0
2022.05.10 23:00,1.05351,1.05356,1.05271,1.05281,1416,0
2022.05.11 00:00,1.05281,1.05322,1.05240,1.05284,1013,0
2022.05.11 01:00,1.05284,1.05346,1.05276,1.05333,1006,0
2022.05.11 02:00,1.05333,1.05345,1.05288,1.05289,1068,0
2022.05.11 03:00,1.05289,1.05369,1.05269,1.05315,2308,0
2022.05.11 04:00,1.05315,1.05350,1.05256,1.05333,3187,0
2022.05.11 05:00,1.05333,1.05381,1.05292,1.05348,2789,0
2022.05.11 06:00,1.05348,1.05391,1.05324,1.05367,1815,0
2022.05.11 07:00,1.05366,1.05432,1.05336,1.05411,2084,0
2022.05.11 08:00,1.05415,1.05501,1.05390,1.05453,2382,0
2022.05.11 09:00,1.05453,1.05493,1.05371,1.05460,4495,0
2022.05.11 10:00,1.05464,1.05608,1.05431,1.05523,6150,0
2022.05.11 11:00,1.05504,1.05743,1.05495,1.05677,7048,0
2022.05.11 12:00,1.05677,1.05757,1.05574,1.05636,4863,0
2022.05.11 13:00,1.05637,1.05676,1.05455,1.05477,3469,0
2022.05.11 14:00,1.05476,1.05571,1.05434,1.05465,5767,0
2022.05.11 15:00,1.05465,1.05563,1.05017,1.05210,13931,0
2022.05.11 16:00,1.05216,1.05770,1.05176,1.05601,16507,0
2022.05.11 17:00,1.05601,1.05704,1.05441,1.05487,14009,0
2022.05.11 18:00,1.05487,1.05550,1.05327,1.05372,9504,0
2022.05.11 19:00,1.05372,1.05456,1.05290,1.05306,7730,0
2022.05.11 20:00,1.05308,1.05356,1.05151,1.05175,7284,0
2022.05.11 21:00,1.05174,1.05355,1.05173,1.05307,8243,0
2022.05.11 22:00,1.05307,1.05317,1.05143,1.05156,6015,0
2022.05.11 23:00,1.05156,1.05159,1.05092,1.05092,1730,0
2022.05.12 00:00,1.05092,1.05152,1.05092,1.05126,504,0
2022.05.12 01:00,1.05130,1.05176,1.05117,1.05175,1538,0
2022.05.12 02:00,1.05176,1.05183,1.05111,1.05120,1091,0
2022.05.12 03:00,1.05118,1.05284,1.05076,1.05242,4631,0
2022.05.12 04:00,1.05242,1.05290,1.05191,1.05231,4686,0
2022.05.12 05:00,1.05231,1.05291,1.05121,1.05160,3369,0
2022.05.12 06:00,1.05157,1.05268,1.05143,1.05226,2486,0
2022.05.12 07:00,1.05224,1.05255,1.05167,1.05189,2020,0
2022.05.12 08:00,1.05189,1.05210,1.04997,1.05022,3396,0
2022.05.12 09:00,1.05024,1.05149,1.04906,1.05029,8181,0
2022.05.12 10:00,1.05029,1.05053,1.04422,1.04606,13495,0
2022.05.12 11:00,1.04606,1.04651,1.04402,1.04407,7065,0
2022.05.12 12:00,1.04407,1.04465,1.04219,1.04290,7039,0
2022.05.12 13:00,1.04289,1.04415,1.04267,1.04365,4962,0
2022.05.12 14:00,1.04365,1.04436,1.03885,1.04014,7762,0
2022.05.12 15:00,1.04016,1.04381,1.03949,1.04168,9426,0
2022.05.12 16:00,1.04167,1.04262,1.03965,1.03982,11295,0
2022.05.12 17:00,1.03983,1.04172,1.03830,1.04122,11696,0
2022.05.12 18:00,1.04122,1.04247,1.03713,1.03768,7352,0
2022.05.12 19:00,1.03768,1.03906,1.03546,1.03594,8534,0
2022.05.12 20:00,1.03594,1.03747,1.03540,1.03686,6129,0
2022.05.12 21:00,1.03686,1.03751,1.03651,1.03709,5103,0
2022.05.12 22:00,1.03710,1.03773,1.03679,1.03729,6307,0
2022.05.12 23:00,1.03729,1.03822,1.03723,1.03779,1336,0
2022.05.13 00:00,1.03779,1.03818,1.03742,1.03783,529,0
2022.05.13 01:00,1.03784,1.03836,1.03769,1.03788,1199,0
2022.05.13 02:00,1.03786,1.03842,1.03771,1.03791,1294,0
2022.05.13 03:00,1.03791,1.03839,1.03731,1.03797,3182,0
2022.05.13 04:00,1.03796,1.03897,1.03739,1.03780,3967,0
2022.05.13 05:00,1.03780,1.03911,1.03770,1.03897,2688,0
2022.05.13 06:00,1.03896,1.03980,1.03877,1.03909,2157,0
